col1-time col2-mc1.x[0] col3-mc1.x[1] col4-mc1.y[0] 
568 10.000000 1.000000 1.000000 
569 9.000000 1.000000 1.000000 
570 8.000000 1.000000 1.000000 
571 7.000000 1.000000 1.000000 
572 6.000000 1.000000 1.000000 
573 5.000000 1.000000 1.000000 
574 4.000000 1.000000 1.000000 
575 3.000000 1.000000 1.000000 
576 2.000000 1.000000 1.000000 
577 1.000000 1.000000 1.000000 
578 0.000000 1.000000 1.000000 
579 78.000000 2.000000 2.000000 
580 77.000000 2.000000 2.000000 
581 76.000000 2.000000 2.000000 
582 75.000000 2.000000 2.000000 
583 74.000000 2.000000 2.000000 
584 73.000000 2.000000 2.000000 
585 72.000000 2.000000 2.000000 
586 71.000000 2.000000 2.000000 
587 70.000000 2.000000 2.000000 
588 69.000000 2.000000 2.000000 
589 68.000000 2.000000 2.000000 
590 67.000000 2.000000 2.000000 
591 66.000000 2.000000 2.000000 
592 65.000000 2.000000 2.000000 
593 64.000000 2.000000 2.000000 
594 63.000000 2.000000 2.000000 
595 62.000000 2.000000 2.000000 
596 61.000000 2.000000 2.000000 
597 60.000000 2.000000 2.000000 
598 59.000000 2.000000 2.000000 
599 58.000000 2.000000 2.000000 
600 57.000000 2.000000 2.000000 
601 56.000000 2.000000 2.000000 
602 55.000000 2.000000 2.000000 
603 54.000000 2.000000 2.000000 
604 53.000000 2.000000 2.000000 
605 52.000000 2.000000 2.000000 
606 51.000000 2.000000 2.000000 
607 50.000000 2.000000 2.000000 
608 49.000000 2.000000 2.000000 
609 48.000000 2.000000 2.000000 
610 47.000000 2.000000 2.000000 
611 46.000000 2.000000 2.000000 
612 45.000000 2.000000 2.000000 
613 44.000000 2.000000 2.000000 
614 43.000000 2.000000 2.000000 
615 42.000000 2.000000 2.000000 
616 41.000000 2.000000 2.000000 
617 40.000000 2.000000 2.000000 
618 39.000000 2.000000 2.000000 
619 38.000000 2.000000 2.000000 
620 37.000000 2.000000 2.000000 
621 36.000000 2.000000 2.000000 
622 35.000000 2.000000 2.000000 
623 34.000000 2.000000 2.000000 
624 33.000000 2.000000 2.000000 
625 32.000000 2.000000 2.000000 
626 31.000000 2.000000 2.000000 
627 30.000000 2.000000 2.000000 
628 29.000000 2.000000 2.000000 
629 28.000000 2.000000 2.000000 
630 27.000000 2.000000 2.000000 
631 26.000000 2.000000 2.000000 
632 25.000000 2.000000 2.000000 
633 24.000000 2.000000 2.000000 
634 23.000000 2.000000 2.000000 
635 22.000000 2.000000 2.000000 
636 21.000000 2.000000 2.000000 
637 20.000000 2.000000 2.000000 
638 19.000000 2.000000 2.000000 
639 18.000000 2.000000 2.000000 
640 17.000000 2.000000 2.000000 
641 16.000000 2.000000 2.000000 
642 15.000000 2.000000 2.000000 
643 14.000000 2.000000 2.000000 
644 13.000000 2.000000 2.000000 
645 12.000000 2.000000 2.000000 
646 11.000000 2.000000 2.000000 
647 10.000000 2.000000 2.000000 
648 9.000000 2.000000 2.000000 
649 8.000000 2.000000 2.000000 
650 7.000000 2.000000 2.000000 
651 6.000000 2.000000 2.000000 
652 5.000000 2.000000 2.000000 
653 4.000000 2.000000 2.000000 
654 3.000000 2.000000 2.000000 
655 2.000000 2.000000 2.000000 
