col1-time col2-ctr.timer col3-ctr.semaphore col4-ctr.color col5-ntw.x col6-ntw.faulty col7-ntw.y col8-ntw.u col9-trl.semaphore col10-trl.color col11-trl.u col12-mon.x col13-mon.counter col14-mon.y col15-mon.u_from_ctr col16-mon.u_from_trl 
0.000000 56.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.000000 55.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2.000000 54.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3.000000 53.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.000000 52.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.000000 51.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.000000 50.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.000000 49.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.000000 48.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.000000 47.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.000000 46.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11.000000 45.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12.000000 44.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13.000000 43.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
14.000000 42.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
15.000000 41.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16.000000 40.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
17.000000 39.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18.000000 38.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19.000000 37.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20.000000 36.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21.000000 35.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22.000000 34.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23.000000 33.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24.000000 32.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25.000000 31.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26.000000 30.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
27.000000 29.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
28.000000 28.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
29.000000 27.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
30.000000 26.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
31.000000 25.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
32.000000 24.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
33.000000 23.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34.000000 22.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
35.000000 21.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
36.000000 20.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
37.000000 19.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
38.000000 18.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
39.000000 17.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40.000000 16.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
41.000000 15.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
42.000000 14.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
43.000000 13.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
44.000000 12.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
45.000000 11.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46.000000 10.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
47.000000 9.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
48.000000 8.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
49.000000 7.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
50.000000 6.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
51.000000 5.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
52.000000 4.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
53.000000 3.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
54.000000 2.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
55.000000 1.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
56.000000 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57.000000 103.000000 1 1 0 0 0 1 0 0 0 0 0 0 1 0 
58.000000 102.000000 1 1 1 0 1 1 0 0 1 0 0 0 1 0 
59.000000 101.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
60.000000 100.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
61.000000 99.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
62.000000 98.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
63.000000 97.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
64.000000 96.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
65.000000 95.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
66.000000 94.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
67.000000 93.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
68.000000 92.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
69.000000 91.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
70.000000 90.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
71.000000 89.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
72.000000 88.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
73.000000 87.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
74.000000 86.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
75.000000 85.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
76.000000 84.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
77.000000 83.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
78.000000 82.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
79.000000 81.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
80.000000 80.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
81.000000 79.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
82.000000 78.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
83.000000 77.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
84.000000 76.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
85.000000 75.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
86.000000 74.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
87.000000 73.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
88.000000 72.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
89.000000 71.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
90.000000 70.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
91.000000 69.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
92.000000 68.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
93.000000 67.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
94.000000 66.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
95.000000 65.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
96.000000 64.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
97.000000 63.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
98.000000 62.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
99.000000 61.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
100.000000 60.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
101.000000 59.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
102.000000 58.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
103.000000 57.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
104.000000 56.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
105.000000 55.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
106.000000 54.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
107.000000 53.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
108.000000 52.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
109.000000 51.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
110.000000 50.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
111.000000 49.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
112.000000 48.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
113.000000 47.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
114.000000 46.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
115.000000 45.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
116.000000 44.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
117.000000 43.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
118.000000 42.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
119.000000 41.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
120.000000 40.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
121.000000 39.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
122.000000 38.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
123.000000 37.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
124.000000 36.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
125.000000 35.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
126.000000 34.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
127.000000 33.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
128.000000 32.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
129.000000 31.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
130.000000 30.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
131.000000 29.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
132.000000 28.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
133.000000 27.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
134.000000 26.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
135.000000 25.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
136.000000 24.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
137.000000 23.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
138.000000 22.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
139.000000 21.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
140.000000 20.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
141.000000 19.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
142.000000 18.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
143.000000 17.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
144.000000 16.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
145.000000 15.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
146.000000 14.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
147.000000 13.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
148.000000 12.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
149.000000 11.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
150.000000 10.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
151.000000 9.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
152.000000 8.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
153.000000 7.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
154.000000 6.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
155.000000 5.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
156.000000 4.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
157.000000 3.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
158.000000 2.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
159.000000 1.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
160.000000 0.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
161.000000 62.000000 2 2 1 0 1 2 1 1 1 0 0 0 2 1 
162.000000 61.000000 2 2 2 0 2 2 1 1 2 0 0 0 2 1 
163.000000 60.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
164.000000 59.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
165.000000 58.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
166.000000 57.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
167.000000 56.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
168.000000 55.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
169.000000 54.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
170.000000 53.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
171.000000 52.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
172.000000 51.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
173.000000 50.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
174.000000 49.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
175.000000 48.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
176.000000 47.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
177.000000 46.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
178.000000 45.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
179.000000 44.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
180.000000 43.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
181.000000 42.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
182.000000 41.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
183.000000 40.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
184.000000 39.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
185.000000 38.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
186.000000 37.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
187.000000 36.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
188.000000 35.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
189.000000 34.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
190.000000 33.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
191.000000 32.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
192.000000 31.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
193.000000 30.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
194.000000 29.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
195.000000 28.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
196.000000 27.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
197.000000 26.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
198.000000 25.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
199.000000 24.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
200.000000 23.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
201.000000 22.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
202.000000 21.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
203.000000 20.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
204.000000 19.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
205.000000 18.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
206.000000 17.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
207.000000 16.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
208.000000 15.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
209.000000 14.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
210.000000 13.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
211.000000 12.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
212.000000 11.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
213.000000 10.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
214.000000 9.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
215.000000 8.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
216.000000 7.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
217.000000 6.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
218.000000 5.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
219.000000 4.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
220.000000 3.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
221.000000 2.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
222.000000 1.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
223.000000 0.000000 2 2 2 0 2 2 2 2 2 0 0 0 2 2 
224.000000 88.000000 0 0 2 0 2 0 2 2 2 0 0 0 0 2 
225.000000 87.000000 0 0 0 0 0 0 2 2 0 0 1 0 0 2 
226.000000 86.000000 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
227.000000 85.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
228.000000 84.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
229.000000 83.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
230.000000 82.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
231.000000 81.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
232.000000 80.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
233.000000 79.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
234.000000 78.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
235.000000 77.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
236.000000 76.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
237.000000 75.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
238.000000 74.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
239.000000 73.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
240.000000 72.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
241.000000 71.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
242.000000 70.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
243.000000 69.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
244.000000 68.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
245.000000 67.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
246.000000 66.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
247.000000 65.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
248.000000 64.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
249.000000 63.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
250.000000 62.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
251.000000 61.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
252.000000 60.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
253.000000 59.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
254.000000 58.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
255.000000 57.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
256.000000 56.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
257.000000 55.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
258.000000 54.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
259.000000 53.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
260.000000 52.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
261.000000 51.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
262.000000 50.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
263.000000 49.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
264.000000 48.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
265.000000 47.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
266.000000 46.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
267.000000 45.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
268.000000 44.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
269.000000 43.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
270.000000 42.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
271.000000 41.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
272.000000 40.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
273.000000 39.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
274.000000 38.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
275.000000 37.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
276.000000 36.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
277.000000 35.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
278.000000 34.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
279.000000 33.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
280.000000 32.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
281.000000 31.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
282.000000 30.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
283.000000 29.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
284.000000 28.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
285.000000 27.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
286.000000 26.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
287.000000 25.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
288.000000 24.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
289.000000 23.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
290.000000 22.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
291.000000 21.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
292.000000 20.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
293.000000 19.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
294.000000 18.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
295.000000 17.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
296.000000 16.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
297.000000 15.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
298.000000 14.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
299.000000 13.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
300.000000 12.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
301.000000 11.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
302.000000 10.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
303.000000 9.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
304.000000 8.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
305.000000 7.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
306.000000 6.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
307.000000 5.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
308.000000 4.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
309.000000 3.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
310.000000 2.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
311.000000 1.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
312.000000 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
313.000000 107.000000 1 1 0 0 0 1 0 0 0 0 0 0 1 0 
314.000000 106.000000 1 1 1 0 1 1 0 0 1 0 0 0 1 0 
315.000000 105.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
316.000000 104.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
317.000000 103.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
318.000000 102.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
319.000000 101.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
320.000000 100.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
321.000000 99.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
322.000000 98.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
323.000000 97.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
324.000000 96.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
325.000000 95.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
326.000000 94.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
327.000000 93.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
328.000000 92.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
329.000000 91.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
330.000000 90.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
331.000000 89.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
332.000000 88.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
333.000000 87.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
334.000000 86.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
335.000000 85.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
336.000000 84.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
337.000000 83.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
338.000000 82.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
339.000000 81.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
340.000000 80.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
341.000000 79.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
342.000000 78.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
343.000000 77.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
344.000000 76.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
345.000000 75.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
346.000000 74.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
347.000000 73.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
348.000000 72.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
349.000000 71.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
350.000000 70.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
351.000000 69.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
352.000000 68.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
353.000000 67.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
354.000000 66.000000 1 1 1 0 1 1 1 1 1 0 0 0 1 1 
